Organism_name	CAI	Host	CodonSum
Borna disease virus 1 :Orthobornavirus bornaense:ssRNA(-):Equus:GCF_002366305.1	0.599041078207124	Equus_asinus.ASM1607732v2	2911
Vesicular stomatitis Indiana virus :Vesiculovirus indiana:ssRNA(-):Equus caballus:GCF_002815995.1	0.585104177987411	Equus_asinus.ASM1607732v2	3536
Equid gammaherpesvirus 5 :Percavirus equidgamma5:dsDNA:Equus caballus:GCF_000929435.1	0.70078312917046	Equus_asinus.ASM1607732v2	38737
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584595.1	0.657356435069107	Equus_asinus.ASM1607732v2	632
Ovine gammaherpesvirus 2 :Macavirus ovinegamma2:dsDNA:Ovis aries:GCF_000866865.1	0.696878737006954	Equus_asinus.ASM1607732v2	34997
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584445.1	0.623683228893832	Equus_asinus.ASM1607732v2	643
Equid gammaherpesvirus 2 :Percavirus equidgamma2:dsDNA:Equus caballus:GCF_000843985.2	0.727440276316251	Equus_asinus.ASM1607732v2	38258
Henipavirus hendraense :Henipavirus hendraense:ssRNA(-)::GCF_000852685.1	0.574574540064317	Equus_asinus.ASM1607732v2	5608
Bovine alphaherpesvirus 5 :Varicellovirus bovinealpha5:dsDNA::GCF_000842385.2	0.677052364101578	Equus_asinus.ASM1607732v2	39713
Equid alphaherpesvirus 9 :Varicellovirus equidalpha9:dsDNA:Equus:GCF_000883455.1	0.632041397642532	Equus_asinus.ASM1607732v2	42240
Torque teno equus virus 1 :Mutorquevirus equid1:ssDNA(-):Equus caballus:GCF_004129255.1	0.60177585809014	Equus_asinus.ASM1607732v2	704
Betapolyomavirus equi :Betapolyomavirus equi:dsDNA:Equus caballus:GCF_000898215.1	0.602680900116383	Equus_asinus.ASM1607732v2	1761
Equine arteritis virus :Alphaarterivirus equid:ssRNA(+)::GCF_000860865.1	0.625520639160551	Equus_asinus.ASM1607732v2	6097
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584535.1	0.644946978424723	Equus_asinus.ASM1607732v2	622
Western equine encephalitis virus :Western equine encephalitis virus:ssRNA(+)::GCF_000850885.1	0.611660755038849	Equus_asinus.ASM1607732v2	4514
Influenza A virus (A/Hong Kong/1073/99(H9N2)) :Alphainfluenzavirus influenzae:ssRNA(-)::GCF_000851145.1	0.597785569503423	Equus_asinus.ASM1607732v2	4458
Equine parvovirus H :Equine parvovirus H:ssDNA(+/-):Equus caballus:GCF_004134265.1	0.596822575835321	Equus_asinus.ASM1607732v2	1567
Bovine viral diarrhea virus 1 :Pestivirus bovis:ssRNA(+)::GCF_000861245.1	0.574271514400104	Equus_asinus.ASM1607732v2	3988
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584685.1	0.654436985138596	Equus_asinus.ASM1607732v2	658
Equine pegivirus 1 :Pegivirus caballi:ssRNA(+):Equus caballus:GCF_000904655.1	0.634929930239813	Equus_asinus.ASM1607732v2	3343
Vesicular stomatitis Alagoas virus :Vesiculovirus alagoas:ssRNA(-):Equus asinus x Equus caballus:GCF_000924515.1	0.579013638063288	Equus_asinus.ASM1607732v2	3530
African horse sickness virus :African horse sickness virus:dsRNA::GCF_000856125.1	0.537880621049629	Equus_asinus.ASM1607732v2	5761
Equine infectious anemia virus :Equine infectious anemia virus:ssRNA-RT::GCF_000847605.1	0.513780353995431	Equus_asinus.ASM1607732v2	2483
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584495.1	0.650234237271621	Equus_asinus.ASM1607732v2	656
Equus caballus papillomavirus 1 :Zetapapillomavirus 1:dsDNA:Equus ferus:GCF_000866385.1	0.633350785900013	Equus_asinus.ASM1607732v2	2247
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584575.1	0.650891769632782	Equus_asinus.ASM1607732v2	624
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584735.1	0.613394163904783	Equus_asinus.ASM1607732v2	604
Equus caballus papillomavirus 3 :Dyoiotapapillomavirus 1:dsDNA:Equus caballus:GCF_000897055.1	0.612584856009574	Equus_asinus.ASM1607732v2	2281
Equus caballus papillomavirus 8 :Treiskappapapillomavirus 1:dsDNA:Equus caballus:GCF_001866975.1	0.628452542626622	Equus_asinus.ASM1607732v2	2560
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584465.1	0.617099154923347	Equus_asinus.ASM1607732v2	638
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003656345.1	0.632334777438046	Equus_asinus.ASM1607732v2	738
Venezuelan equine encephalitis virus :Venezuelan equine encephalitis virus:ssRNA(+)::GCF_002889695.1	0.62789807123428	Equus_asinus.ASM1607732v2	5626
Middelburg virus :Middelburg virus:ssRNA(+):Aedes vittatus:GCF_000921735.1	0.623351573981601	Equus_asinus.ASM1607732v2	3668
Sindbis virus :Sindbis virus:ssRNA(+)::GCF_000860545.1	0.622464274214124	Equus_asinus.ASM1607732v2	6474
Wesselsbron virus :Orthoflavivirus wesselsbronense:ssRNA(+)::GCF_000883915.1	0.625247076221623	Equus_asinus.ASM1607732v2	3405
Vesicular stomatitis Indiana virus :Vesiculovirus indiana:ssRNA(-)::GCF_000850045.1	0.586773384990866	Equus_asinus.ASM1607732v2	3603
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584505.1	0.624217790345267	Equus_asinus.ASM1607732v2	628
Bovine coronavirus :Betacoronavirus 1:ssRNA(+)::GCF_000862505.1	0.563713772315467	Equus_asinus.ASM1607732v2	10311
Western equine encephalitis virus :Western equine encephalitis virus:ssRNA(+):Culex:GCF_002889215.1	0.595459338564725	Equus_asinus.ASM1607732v2	3690
Salem virus :Salemvirus salemense:ssRNA(-):Equus caballus:GCF_000927255.1	0.556974599835565	Equus_asinus.ASM1607732v2	5116
Faeces associated gemycircularvirus 18 :Gemycircularvirus equas1:ssDNA:Equus ferus:GCF_001646515.1	0.630721919989859	Equus_asinus.ASM1607732v2	870
Lyssavirus australis :Lyssavirus australis:ssRNA(-)::GCF_000850325.1	0.603647200489373	Equus_asinus.ASM1607732v2	3612
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846485.1	0.621717113731972	Equus_asinus.ASM1607732v2	975
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Metazoa:GCF_018584545.1	0.663977309448828	Equus_asinus.ASM1607732v2	611
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584455.1	0.651234594483864	Equus_asinus.ASM1607732v2	651
Lyssavirus rabies :Lyssavirus rabies:ssRNA(-)::GCF_000859625.1	0.604441031909972	Equus_asinus.ASM1607732v2	3615
Highlands J virus :Highlands J virus:ssRNA(+):Buteo jamaicensis:GCF_000881255.1	0.603623050491351	Equus_asinus.ASM1607732v2	4497
Non-primate hepacivirus NZP1 :Hepacivirus equi:ssRNA(+):Equus caballus:GCF_002820765.1	0.621395442618237	Equus_asinus.ASM1607732v2	2942
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584515.1	0.673512458081301	Equus_asinus.ASM1607732v2	555
Severe fever with thrombocytopenia syndrome virus :Bandavirus dabieense:ssRNA(+/-):Homo sapiens:GCF_003087855.1	0.644070265045001	Equus_asinus.ASM1607732v2	3695
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584635.1	0.661635557816393	Equus_asinus.ASM1607732v2	670
Equid alphaherpesvirus 1 :Varicellovirus equidalpha1:dsDNA:Equus caballus:GCF_000844025.1	0.634699389067979	Equus_asinus.ASM1607732v2	42471
Bunyamwera virus :Orthobunyavirus bunyamweraense:ssRNA(-)::GCF_000849925.1	0.526085214481925	Equus_asinus.ASM1607732v2	4005
Torque teno equus virus 2 :Mutorquevirus equid2:ssDNA(-):Equus caballus:GCF_023156215.1	0.60435552021135	Equus_asinus.ASM1607732v2	702
Equine encephalosis virus :Equine encephalosis virus:dsRNA::GCF_002829385.1	0.5486565905418	Equus_asinus.ASM1607732v2	6252
Orthobunyavirus shuniense :Orthobunyavirus shuniense:ssRNA(-):Equus caballus:GCF_006298405.1	0.525785809042507	Equus_asinus.ASM1607732v2	3980
Equine foamy virus :Equine foamy virus:ssRNA-RT::GCF_000850365.1	0.520616720884015	Equus_asinus.ASM1607732v2	3276
Cowpox virus :Cowpox virus:dsDNA::GCF_000839185.1	0.525139022968974	Equus_asinus.ASM1607732v2	69582
Rodent hepacivirus :Rodent hepacivirus:ssRNA(+):Peromyscus maniculatus:GCF_000904775.1	0.64436606653709	Equus_asinus.ASM1607732v2	2748
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584295.1	0.663972197921452	Equus_asinus.ASM1607732v2	647
Influenza A virus (A/goose/Guangdong/1/1996(H5N1)) :Alphainfluenzavirus influenzae:ssRNA(-):Anatidae:GCF_000864105.1	0.606724831907244	Equus_asinus.ASM1607732v2	4809
Madariaga virus :Madariaga virus:ssRNA(+):Sapajus apella:GCF_000917835.1	0.616033399969589	Equus_asinus.ASM1607732v2	3715
Eastern equine encephalitis virus :Eastern equine encephalitis virus:ssRNA(+)::GCF_000862705.1	0.614845308004557	Equus_asinus.ASM1607732v2	6445
Equine hepacivirus JPN3/JAPAN/2013 :Equine hepacivirus:ssRNA(+):Equus caballus:GCF_000922575.1	0.628196098406615	Equus_asinus.ASM1607732v2	2943
Equine protoparvovirus :Equine protoparvovirus:ssDNA(+/-):Equus caballus:GCF_029886025.1	0.659009245758825	Equus_asinus.ASM1607732v2	1667
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584305.1	0.6314083864017	Equus_asinus.ASM1607732v2	617
Deltapapillomavirus 4 :Deltapapillomavirus 4:dsDNA::GCF_000863985.1	0.583614133025694	Equus_asinus.ASM1607732v2	2302
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584655.1	0.690848576477997	Equus_asinus.ASM1607732v2	647
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Oncorhynchus mykiss:GCF_018584625.1	0.696638470686064	Equus_asinus.ASM1607732v2	643
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584485.1	0.616384292221387	Equus_asinus.ASM1607732v2	646
Saint Louis encephalitis virus :Orthoflavivirus louisense:ssRNA(+)::GCF_000866785.1	0.628818252994826	Equus_asinus.ASM1607732v2	3429
Murray Valley encephalitis virus :Orthoflavivirus murrayense:ssRNA(+)::GCF_000863565.1	0.616396282888879	Equus_asinus.ASM1607732v2	4631
Ness Ziona virus :Ness Ziona virus:ssRNA(-):Equus caballus:GCF_029888565.1	0.480255849889319	Equus_asinus.ASM1607732v2	3900
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584555.1	0.637050638817791	Equus_asinus.ASM1607732v2	639
Faeces associated gemycircularvirus 20 :Gemycircularvirus chicas1:ssDNA:Gallus gallus:GCF_001646115.1	0.658569348321601	Equus_asinus.ASM1607732v2	834
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584725.1	0.673740742985023	Equus_asinus.ASM1607732v2	633
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584415.1	0.638114932076567	Equus_asinus.ASM1607732v2	640
Venezuelan equine encephalitis virus :Venezuelan equine encephalitis virus:ssRNA(+)::GCF_000862105.1	0.63239993997533	Equus_asinus.ASM1607732v2	6454
Theiler's disease-associated virus :Pegivirus equi:ssRNA(+):Equus caballus:GCF_002821325.1	0.654963951682862	Equus_asinus.ASM1607732v2	3189
Peruvian horse sickness virus :Peruvian horse sickness virus:dsRNA::GCF_000867005.1	0.485010867738611	Equus_asinus.ASM1607732v2	6334
Equus caballus papillomavirus 7 :Dyorhopapillomavirus 1:dsDNA:Equus ferus:GCF_000904315.1	0.642640235873647	Equus_asinus.ASM1607732v2	2266
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584705.1	0.648444369517975	Equus_asinus.ASM1607732v2	641
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584335.1	0.633829501851038	Equus_asinus.ASM1607732v2	624
Madariaga virus :Madariaga virus:ssRNA(+):Culicidae:GCF_002888955.1	0.616300401999428	Equus_asinus.ASM1607732v2	3715
Human betaherpesvirus 5 :Cytomegalovirus humanbeta5:dsDNA:Homo sapiens:GCF_000845245.1	0.65917709455065	Equus_asinus.ASM1607732v2	63720
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584675.1	0.62781211915063	Equus_asinus.ASM1607732v2	631
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584745.1	0.686503446497801	Equus_asinus.ASM1607732v2	567
Getah virus :Getah virus:ssRNA(+)::GCF_000855805.1	0.630157636112602	Equus_asinus.ASM1607732v2	4549
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584285.1	0.611098930732954	Equus_asinus.ASM1607732v2	643
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584525.1	0.632639365839308	Equus_asinus.ASM1607732v2	630
Equid alphaherpesvirus 8 :Varicellovirus equidalpha8:dsDNA:Equus ferus:GCF_008766995.1	0.618039733261656	Equus_asinus.ASM1607732v2	42420
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584325.1	0.623750343825034	Equus_asinus.ASM1607732v2	612
Horse parvovirus CSF :Horse parvovirus CSF:ssDNA(+/-):Equus caballus:GCF_029886155.1	0.497830332804258	Equus_asinus.ASM1607732v2	1623
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584715.1	0.672427229191716	Equus_asinus.ASM1607732v2	641
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846465.1	0.613880581006999	Equus_asinus.ASM1607732v2	822
Equus caballus papillomavirus 4 :Dyoiotapapillomavirus 2:dsDNA:Equus caballus:GCF_000906495.1	0.645188837839126	Equus_asinus.ASM1607732v2	2425
Equid alphaherpesvirus 8 :Varicellovirus equidalpha8:dsDNA:Equus caballus:GCF_000894575.1	0.616972043443005	Equus_asinus.ASM1607732v2	41557
Tacheng Tick Virus 2 :Uukuvirus tachengense:RNA:Dermacentor marginatus:GCF_013086895.1	0.679440596096821	Equus_asinus.ASM1607732v2	2629
Equid alphaherpesvirus 3 :Varicellovirus equidalpha3:dsDNA:Equus caballus:GCF_000921595.1	0.693854111047081	Equus_asinus.ASM1607732v2	41826
Picobirnavirus Equ3 :Picobirnavirus Equ3:dsRNA:Equus caballus:GCF_013086925.1	0.61196327282648	Equus_asinus.ASM1607732v2	1340
Eqcopivirus EqCoPV_8 :Eqcopivirus EqCoPV_8:ssDNA(+/-):Equus caballus:GCF_029885015.1	0.518404830906774	Equus_asinus.ASM1607732v2	1648
Equus caballus papillomavirus 2 :Dyoiotapapillomavirus 1:dsDNA::GCF_000882695.1	0.689922994434705	Equus_asinus.ASM1607732v2	2200
West Nile virus :Orthoflavivirus nilense:ssRNA(+)::GCF_000875385.1	0.644387291086719	Equus_asinus.ASM1607732v2	7181
Rotavirus A :Rotavirus A:dsRNA::GCF_000880735.1	0.495410879034211	Equus_asinus.ASM1607732v2	5897
Bos taurus papillomavirus 13 :Deltapapillomavirus 4:dsDNA:Bos taurus:GCF_001714395.1	0.585247383586292	Equus_asinus.ASM1607732v2	2434
Equid herpesvirus 6 :Equid herpesvirus 6:dsDNA:Equus asinus:GCF_027938535.1	0.70864259162499	Equus_asinus.ASM1607732v2	41838
Influenza A virus (A/Puerto Rico/8/1934(H1N1)) :Alphainfluenzavirus influenzae:ssRNA(-)::GCF_000865725.1	0.672375509056618	Ailuropoda_melanoleuca.ASM200744v2	4789
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289975.1	0.664861154704708	Ailuropoda_melanoleuca.ASM200744v2	688
Giant panda anellovirus :Giant panda anellovirus:ssDNA(-)::GCF_002219365.1	0.640415002733736	Ailuropoda_melanoleuca.ASM200744v2	585
Giant panda anellovirus :Giant panda anellovirus:ssDNA(-)::GCF_018582875.1	0.649901516744608	Ailuropoda_melanoleuca.ASM200744v2	677
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848925.1	0.693258119767203	Ailuropoda_melanoleuca.ASM200744v2	850
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848945.1	0.673850317600738	Ailuropoda_melanoleuca.ASM200744v2	857
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004290895.1	0.684070207146478	Ailuropoda_melanoleuca.ASM200744v2	373
Giant panda anellovirus :Giant panda anellovirus:ssDNA(-)::GCF_018582915.1	0.658349677778804	Ailuropoda_melanoleuca.ASM200744v2	607
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289775.1	0.669962624476229	Ailuropoda_melanoleuca.ASM200744v2	742
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848785.1	0.689394531375791	Ailuropoda_melanoleuca.ASM200744v2	859
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848965.1	0.693832105511537	Ailuropoda_melanoleuca.ASM200744v2	880
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848745.1	0.697475703360248	Ailuropoda_melanoleuca.ASM200744v2	821
Giant panda anellovirus :Giant panda anellovirus:ssDNA(-)::GCF_018582895.1	0.635064699855447	Ailuropoda_melanoleuca.ASM200744v2	718
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848765.1	0.668057586322043	Ailuropoda_melanoleuca.ASM200744v2	536
Giant panda anellovirus :Giant panda anellovirus:ssDNA(-)::GCF_018582865.1	0.667113259389101	Ailuropoda_melanoleuca.ASM200744v2	695
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848845.1	0.690780113521261	Ailuropoda_melanoleuca.ASM200744v2	799
Morbillivirus canis :Morbillivirus canis:ssRNA(-)::GCF_000854065.1	0.646754161134616	Ailuropoda_melanoleuca.ASM200744v2	4989
Influenza A virus (A/California/07/2009(H1N1)) :Alphainfluenzavirus influenzae:ssRNA(-):Homo sapiens:GCF_001343785.1	0.661606027403719	Ailuropoda_melanoleuca.ASM200744v2	4681
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004290675.1	0.683291856691364	Ailuropoda_melanoleuca.ASM200744v2	719
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848725.1	0.706166842887935	Ailuropoda_melanoleuca.ASM200744v2	549
Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_002219905.1	0.701426199372574	Ailuropoda_melanoleuca.ASM200744v2	829
Cleome leaf crumple virus :Cleome leaf crumple virus:ssDNA(+/-):Cleome affinis:GCF_000894195.1	0.573219485288343	Solanum_tuberosum_rh8903916.ASM1418947v1	1393
Potato yellow mosaic virus :Potato yellow mosaic virus:ssDNA(+/-)::GCF_000838665.1	0.635924751165213	Solanum_tuberosum_rh8903916.ASM1418947v1	1277
Wheat dwarf India virus :Wheat dwarf India virus:ssDNA(+/-):Triticum aestivum:GCF_000894555.1	0.647693006282712	Solanum_tuberosum_rh8903916.ASM1418947v1	901
Ageratum yellow vein virus :Ageratum yellow vein virus:ssDNA(+/-):Solanum lycopersicum:GCF_001008515.1	0.613710073901166	Solanum_tuberosum_rh8903916.ASM1418947v1	1006
Pepper yellow leaf curl Indonesia virus :Pepper yellow leaf curl Indonesia virus:ssDNA(+/-)::GCF_000867505.1	0.628254745143811	Solanum_tuberosum_rh8903916.ASM1418947v1	1430
Tomato bushy stunt virus :Tombusvirus lycopersici:ssRNA(+)::GCF_000858805.1	0.610841154175925	Solanum_tuberosum_rh8903916.ASM1418947v1	1705
Tomato leaf curl Namakely virus :Tomato leaf curl Namakely virus:ssDNA(+/-):Solanum lycopersicum:GCF_002987045.1	0.622565927542426	Solanum_tuberosum_rh8903916.ASM1418947v1	992
Beet western yellows virus :Beet western yellows virus:ssRNA(+)::GCF_000852565.1	0.58787620029506	Solanum_tuberosum_rh8903916.ASM1418947v1	2740
Red clover vein mosaic virus :Red clover vein mosaic virus:ssRNA(+):Cicer arietinum:GCF_000881135.1	0.651183599396081	Solanum_tuberosum_rh8903916.ASM1418947v1	2538
Tomato brown rugose fruit virus :Tomato brown rugose fruit virus:ssRNA(+):Solanum lycopersicum:GCF_001461485.1	0.629808512962459	Solanum_tuberosum_rh8903916.ASM1418947v1	2884
Beet curly top Iran virus :Beet curly top Iran virus:ssDNA(+/-):Beta vulgaris subsp. vulgaris:GCF_000879795.1	0.655959996639844	Solanum_tuberosum_rh8903916.ASM1418947v1	769
Tomato leaf curl Kumasi virus :Tomato leaf curl Kumasi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000880355.1	0.616069591969658	Solanum_tuberosum_rh8903916.ASM1418947v1	1005
Tobacco curly shoot virus :Tobacco curly shoot virus:ssDNA(+/-):Solanum lycopersicum:GCF_000859325.1	0.624050892816586	Solanum_tuberosum_rh8903916.ASM1418947v1	993
Pepper virus A :Carlavirus PepVA:ssRNA(+):Capsicum annuum:GCF_002105405.1	0.646886041833634	Solanum_tuberosum_rh8903916.ASM1418947v1	2542
Pepper vein yellows virus :Pepper vein yellows virus:ssRNA(+):Piperaceae:GCF_004787375.1	0.603519311761679	Solanum_tuberosum_rh8903916.ASM1418947v1	2859
Honeysuckle yellow vein virus :Honeysuckle yellow vein virus:ssDNA(+/-):Lonicera japonica:GCF_000859185.1	0.633821288103584	Solanum_tuberosum_rh8903916.ASM1418947v1	993
Tomato yellow leaf curl virus :Tomato yellow leaf curl virus:ssDNA(+/-):Capsicum annuum:GCF_000858205.1	0.635106200941652	Solanum_tuberosum_rh8903916.ASM1418947v1	986
Tomato leaf curl Cebu virus :Tomato leaf curl Cebu virus:ssDNA(+/-):Solanum lycopersicum:GCF_000875005.1	0.629073931289736	Solanum_tuberosum_rh8903916.ASM1418947v1	995
Cucumber necrosis virus :Tombusvirus cucumis:ssRNA(+)::GCF_000848185.1	0.603101903150504	Solanum_tuberosum_rh8903916.ASM1418947v1	1698
Tomato infectious chlorosis virus :Tomato infectious chlorosis virus:ssRNA(+)::GCF_000885955.1	0.635384867026563	Solanum_tuberosum_rh8903916.ASM1418947v1	6204
Pepper yellow mosaic virus :Pepper yellow mosaic virus:ssRNA(+):Capsicum annuum:GCF_000889995.1	0.6402193735473	Solanum_tuberosum_rh8903916.ASM1418947v1	2762
Eggplant mosaic virus :Tymovirus melongenae:ssRNA(+)::GCF_000847385.1	0.628501584934649	Solanum_tuberosum_rh8903916.ASM1418947v1	2521
Pedilanthus leaf curl virus :Pedilanthus leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_000868385.1	0.628343871149269	Solanum_tuberosum_rh8903916.ASM1418947v1	1018
Tomato yellow leaf curl China virus :Tomato yellow leaf curl China virus:ssDNA(+/-):Solanum lycopersicum:GCF_000862185.1	0.619811592051032	Solanum_tuberosum_rh8903916.ASM1418947v1	998
Tomato leaf curl Uganda virus - [Iganga] :Tomato leaf curl Uganda virus:ssDNA(+/-):Solanum lycopersicum:GCF_002824385.1	0.626003817490672	Solanum_tuberosum_rh8903916.ASM1418947v1	1087
Tomato leaf curl Liwa virus :Tomato leaf curl Liwa virus:ssDNA(+/-):Solanum lycopersicum:GCF_000915295.1	0.63528047511737	Solanum_tuberosum_rh8903916.ASM1418947v1	989
