Organism_name	Host_Class	Virus_Class	Host_genus	CAI	Host	median	CodonSum
Tomato leaf curl Kunene virus :Tomato leaf curl Kunene virus:ssDNA(+/-):Solanum lycopersicum:GCF_018591185.1	eudicotyledons_Plant	DNA virus	Solanum	0.607666842407195	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	983
Tomato leaf curl Liwa virus :Tomato leaf curl Liwa virus:ssDNA(+/-):Solanum lycopersicum:GCF_000915295.1	eudicotyledons_Plant	DNA virus	Solanum	0.635479953455151	Solanum_lycopersicum.SL3.0	0.6674051	989
Tomato leaf curl Mahe virus :Tomato leaf curl Mahe virus:ssDNA(+/-):Solanum lycopersicum:GCF_013088145.1	eudicotyledons_Plant	DNA virus	Solanum	0.637091599595572	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	968
Tomato leaf curl Mali virus :Tomato leaf curl Mali virus:ssDNA(+/-)::GCF_000841705.1	eudicotyledons_Plant	DNA virus	Solanum	0.622665176035146	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	987
Tomato leaf curl Mayotte virus :Tomato leaf curl Mayotte virus:ssDNA(+/-):Solanum lycopersicum:GCF_000859125.1	eudicotyledons_Plant	DNA virus	Solanum	0.627860914637737	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1054
Tomato leaf curl Mindanao virus :Tomato leaf curl Mindanao virus:ssDNA(+/-):Solanum lycopersicum:GCF_000872745.1	eudicotyledons_Plant	DNA virus	Solanum	0.630122086142802	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1004
Tomato leaf curl Moheli virus :Tomato leaf curl Moheli virus:ssDNA(+/-):Solanum lycopersicum:GCF_002987035.1	eudicotyledons_Plant	DNA virus	Solanum	0.635210055241144	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	669
Tomato leaf curl Namakely virus :Tomato leaf curl Namakely virus:ssDNA(+/-):Solanum lycopersicum:GCF_002987045.1	eudicotyledons_Plant	DNA virus	Solanum	0.622565927542426	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	992
Tomato leaf curl New Delhi virus 2 :Tomato leaf curl New Delhi virus 2:ssDNA(+/-):Solanum lycopersicum:GCF_002824165.1	eudicotyledons_Plant	DNA virus	Solanum	0.606561052411541	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1017
Tomato leaf curl New Delhi virus 4 :Tomato leaf curl New Delhi virus 4:ssDNA(+/-):Solanum lycopersicum:GCF_002824185.1	eudicotyledons_Plant	DNA virus	Solanum	0.612916151844061	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1111
Tomato leaf curl New Delhi virus :Tomato leaf curl New Delhi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000842925.1	eudicotyledons_Plant	DNA virus	Solanum	0.603906104758478	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1739
Tomato leaf curl Oman virus :Tomato leaf curl Oman virus:ssDNA(+/-):Solanum lycopersicum:GCF_000888615.1	eudicotyledons_Plant	DNA virus	Solanum	0.637225044370978	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	964
Tomato leaf curl Palampur virus :Tomato leaf curl Palampur virus:ssDNA(+/-):Solanum lycopersicum:GCF_000875365.1	eudicotyledons_Plant	DNA virus	Solanum	0.602635613640928	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1624
Tomato leaf curl Patna virus :Tomato leaf curl Patna virus:ssDNA(+/-):Solanum lycopersicum:GCF_000881195.1	eudicotyledons_Plant	DNA virus	Solanum	0.627333776466733	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1129
Tomato leaf curl Philippines virus :Tomato leaf curl Philippines virus:ssDNA(+/-)::GCF_000840685.1	eudicotyledons_Plant	DNA virus	Solanum	0.637548924795376	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	990
Tomato leaf curl Pune virus :Tomato leaf curl Pune virus:ssDNA(+/-)::GCF_000868585.1	eudicotyledons_Plant	DNA virus	Solanum	0.631656491827308	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	998
Tomato leaf curl Ranchi virus :Tomato leaf curl Ranchi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000896855.1	eudicotyledons_Plant	DNA virus	Solanum	0.638352646985068	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1188
Tomato leaf curl Sinaloa virus :Tomato leaf curl Sinaloa virus:ssDNA(+/-):Solanum lycopersicum:GCF_000871805.1	eudicotyledons_Plant	DNA virus	Solanum	0.626152243517529	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1354
Tomato leaf curl Sri Lanka virus :Tomato leaf curl Sri Lanka virus:ssDNA(+/-):Solanum lycopersicum:GCF_000841305.1	eudicotyledons_Plant	DNA virus	Solanum	0.631696711573816	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	974
Tomato leaf curl Sudan virus :Tomato leaf curl Sudan virus:ssDNA(+/-)::GCF_000842665.1	eudicotyledons_Plant	DNA virus	Solanum	0.636374581034694	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	988
Tomato leaf curl Sulawesi virus :Tomato leaf curl Sulawesi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000886855.1	eudicotyledons_Plant	DNA virus	Solanum	0.648777567443874	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	979
Tomato leaf curl Taiwan virus :Tomato leaf curl Taiwan virus:ssDNA(+/-)::GCF_000840145.1	eudicotyledons_Plant	DNA virus	Solanum	0.64900176365987	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	999
Tomato leaf curl Toliara virus :Tomato leaf curl Toliara virus:ssDNA(+/-):Solanum lycopersicum:GCF_002987065.1	eudicotyledons_Plant	DNA virus	Solanum	0.637127342291708	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1006
Tomato leaf curl Uganda virus - [Iganga] :Tomato leaf curl Uganda virus:ssDNA(+/-):Solanum lycopersicum:GCF_002824385.1	eudicotyledons_Plant	DNA virus	Solanum	0.626003817490672	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1087
Tomato leaf curl Vietnam virus :Tomato leaf curl Vietnam virus:ssDNA(+/-)::GCF_000842785.1	eudicotyledons_Plant	DNA virus	Solanum	0.622287355012158	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1004
Tomato leaf curl purple vein virus :Tomato leaf curl purple vein virus:ssDNA(+/-):Solanum lycopersicum:GCF_002270925.1	eudicotyledons_Plant	DNA virus	Solanum	0.628332555460562	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	949
Tomato leaf curl virus :Tomato leaf curl virus:ssDNA(+/-)::GCF_000838425.1	eudicotyledons_Plant	DNA virus	Solanum	0.634448422303105	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1010
Tomato leaf deformation virus :Tomato leaf deformation virus:ssDNA(+/-):Solanum lycopersicum:GCF_000888595.1	eudicotyledons_Plant	DNA virus	Solanum	0.617655257676983	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	859
Tomato leaf distortion virus :Tomato leaf distortion virus:ssDNA(+/-):Solanum lycopersicum:GCF_002824485.1	eudicotyledons_Plant	DNA virus	Solanum	0.615154577585769	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	865
Tomato marchitez virus :Torradovirus marchitezum:ssRNA(+)::GCF_000879575.1	eudicotyledons_Plant	RNA virus	Solanum	0.670860705501767	Solanum_lycopersicum.SL3.0	0.6674051	3181
Tomato mild mosaic virus :Tomato mild mosaic virus:ssDNA(+/-):Solanum lycopersicum:GCF_000874565.1	eudicotyledons_Plant	DNA virus	Solanum	0.607110383955245	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1372
Tomato mild mottle virus :Tomato mild mottle virus:ssRNA(+):Solanum lycopersicum:GCF_002987495.1	eudicotyledons_Plant	RNA virus	Solanum	0.65274482067678	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	2729
Tomato mild yellow leaf curl Aragua virus :Tomato mild yellow leaf curl Aragua virus:ssDNA(+/-):Solanum lycopersicum:GCF_000870725.1	eudicotyledons_Plant	DNA virus	Solanum	0.601184316272738	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1162
Tomato mosaic Trujillo virus :Tomato wrinkled mosaic virus:ssDNA(+/-):Solanum lycopersicum:GCF_004788055.1	eudicotyledons_Plant	DNA virus	Solanum	0.620522769356253	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1371
Tomato mosaic leaf curl virus :Tomato mosaic leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_000841785.1	eudicotyledons_Plant	DNA virus	Solanum	0.620314998979128	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1338
Tomato mosaic severe dwarf virus :Tomato mosaic severe dwarf virus:ssDNA(+/-)::GCF_018587715.2	eudicotyledons_Plant	DNA virus	Solanum	0.609163881316224	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	960
Tomato mosaic virus :Tomato mosaic virus:ssRNA(+):Solanum lycopersicum:GCF_000853705.1	eudicotyledons_Plant	RNA virus	Solanum	0.624772979588939	Solanum_lycopersicum.SL3.0	0.6674051	2893
Tomato mottle Taino virus :Tomato mottle Taino virus:ssDNA(+/-)::GCF_000838745.1	eudicotyledons_Plant	DNA virus	Solanum	0.625552488618474	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1283
Tomato mottle leaf curl virus :Tomato mottle leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_001891035.1	eudicotyledons_Plant	DNA virus	Solanum	0.619801043218767	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	864
Tomato mottle leaf curl virus :Tomato mottle leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_002867675.1	eudicotyledons_Plant	DNA virus	Solanum	0.622450753415068	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	864
Tomato mottle mosaic virus :Tomato mottle mosaic virus:ssRNA(+):Solanum lycopersicum:GCF_000911995.1	eudicotyledons_Plant	RNA virus	Solanum	0.621968018993157	Solanum_lycopersicum.SL3.0	0.6674051	2894
Tomato mottle virus :Tomato mottle virus:ssDNA(+/-)::GCF_000837105.1	eudicotyledons_Plant	DNA virus	Solanum	0.630931628116574	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1289
Tomato mottle wrinkle virus :Tomato mottle wrinkle virus:ssDNA(+/-):Solanum lycopersicum:GCF_000926355.1	eudicotyledons_Plant	DNA virus	Solanum	0.620328261050267	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1423
Tomato necrotic dwarf virus :Tomato necrotic dwarf virus:ssRNA(+):Solanum lycopersicum:GCF_001308355.1	eudicotyledons_Plant	RNA virus	Solanum	0.673209185411203	Solanum_lycopersicum.SL3.0	0.6674051	3183
Tomato necrotic streak virus :Tomato necrotic streak virus:ssRNA(+):Solanum lycopersicum:GCF_003033825.1	eudicotyledons_Plant	RNA virus	Solanum	0.621913926236937	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	2352
Tomato necrotic stunt virus :Tomato necrotic stunt virus:ssRNA(+):Solanum lycopersicum:GCF_000898035.1	eudicotyledons_Plant	RNA virus	Solanum	0.663097764051466	Solanum_lycopersicum.SL3.0	0.6674051	2830
Tomato ringspot virus :Nepovirus lycopersici:ssRNA(+)::GCF_000860465.1	eudicotyledons_Plant	RNA virus	Solanum	0.637738551703966	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	3768
Tomato rugose mosaic virus :Tomato rugose mosaic virus:ssDNA(+/-)::GCF_000837205.1	eudicotyledons_Plant	DNA virus	Solanum	0.629077759210032	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1489
Tomato rugose yellow leaf curl virus :Tomato rugose yellow leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_000904155.4	eudicotyledons_Plant	DNA virus	Solanum	0.62408392735728	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1392
Tomato severe leaf curl Kalakada virus :Tomato severe leaf curl Kalakada virus:ssDNA(+/-):Solanum lycopersicum:GCF_004787335.1	eudicotyledons_Plant	DNA virus	Solanum	0.644772595278192	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1005
Tomato severe leaf curl virus :Tomato severe leaf curl virus:ssDNA(+/-)::GCF_000845785.1	eudicotyledons_Plant	DNA virus	Solanum	0.622888374926949	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	770
Tomato severe rugose virus :Tomato severe rugose virus:ssDNA(+/-):Capsicum frutescens:GCF_000874065.1	eudicotyledons_Plant	DNA virus	Solanum	0.626180086585474	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	866
Tomato twisted leaf virus :Tomato twisted leaf virus:ssDNA(+/-):Solanum lycopersicum:GCF_013088455.1	eudicotyledons_Plant	DNA virus	Solanum	0.633594888096911	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1003
Tomato vein clearing leaf deformation virus :Tomato vein clearing leaf deformation virus:ssDNA(+/-):Solanum lycopersicum:GCF_018585205.2	eudicotyledons_Plant	DNA virus	Solanum	0.620841303394465	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1374
Tomato yellow leaf curl Axarquia virus :Tomato yellow leaf curl Axarquia virus:ssDNA(+/-):Solanum lycopersicum:GCF_000927655.1	eudicotyledons_Plant	DNA virus	Solanum	0.630580863089317	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	984
Tomato yellow leaf curl China alphasatellite :Tomato yellow leaf curl China alphasatellite:ssDNA:Duranta:GCF_003034015.1	eudicotyledons_Plant	DNA virus	Solanum	0.65447615061339	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	288
Tomato yellow leaf curl China virus :Tomato yellow leaf curl China virus:ssDNA(+/-):Solanum lycopersicum:GCF_000862185.1	eudicotyledons_Plant	DNA virus	Solanum	0.619811592051032	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	998
Tomato yellow leaf curl Guangdong virus :Tomato yellow leaf curl Guangdong virus:ssDNA(+/-):Solanum lycopersicum:GCF_000868505.1	eudicotyledons_Plant	DNA virus	Solanum	0.629775864468365	Solanum_lycopersicum.SL3.0	0.6674051	999
Tomato yellow leaf curl Indonesia virus-[Lembang] :Tomato yellow leaf curl Indonesia virus:ssDNA(+/-):Solanum lycopersicum:GCF_000869285.1	eudicotyledons_Plant	DNA virus	Solanum	0.627215080924282	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	974
Tomato yellow leaf curl Kanchanaburi virus :Tomato yellow leaf curl Kanchanaburi virus:ssDNA(+/-)::GCF_000840985.1	eudicotyledons_Plant	DNA virus	Solanum	0.646378359524535	Solanum_lycopersicum.SL3.0	0.6674051	1500
Tomato yellow leaf curl Malaga virus :Tomato yellow leaf curl Malaga virus:ssDNA(+/-)::GCF_000842905.1	eudicotyledons_Plant	DNA virus	Solanum	0.620992359347519	Solanum_lycopersicum.SL3.0	0.6674051	991
Tomato yellow leaf curl Mali virus :Tomato yellow leaf curl Mali virus:ssDNA(+/-):Solanum lycopersicum:GCF_001028945.1	eudicotyledons_Plant	DNA virus	Solanum	0.641707797201997	Solanum_lycopersicum.SL3.0	0.6674051	991
Tomato yellow leaf curl Sardinia virus :Tomato yellow leaf curl Sardinia virus:ssDNA(+/-)::GCF_000844945.1	eudicotyledons_Plant	DNA virus	Solanum	0.618269075431028	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	995
Tomato yellow leaf curl Saudi virus :Tomato yellow leaf curl Saudi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000910955.1	eudicotyledons_Plant	DNA virus	Solanum	0.630942936856711	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1091
Tomato yellow leaf curl Shuangbai virus - [Y4536] :Tomato yellow leaf curl Shuangbai virus:ssDNA(+/-):Solanum lycopersicum:GCF_001634615.1	eudicotyledons_Plant	DNA virus	Solanum	0.630286722212126	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1006
Tomato yellow leaf curl Thailand virus :Tomato yellow leaf curl Thailand virus:ssDNA(+/-)::GCF_000857225.1	eudicotyledons_Plant	DNA virus	Solanum	0.624042886594446	Solanum_lycopersicum.SL3.0	0.6674051	1606
Tomato yellow leaf curl Vietnam virus :Tomato yellow leaf curl Vietnam virus:ssDNA(+/-):Solanum lycopersicum:GCF_000873945.1	eudicotyledons_Plant	DNA virus	Solanum	0.61920922237766	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1006
Tomato yellow leaf curl Yunnan virus :Tomato yellow leaf curl Yunnan virus:ssDNA(+/-):Solanum lycopersicum:GCF_000909115.1	eudicotyledons_Plant	DNA virus	Solanum	0.622406458088424	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1008
Tomato yellow leaf curl virus :Tomato yellow leaf curl virus:ssDNA(+/-):Capsicum annuum:GCF_000858205.1	eudicotyledons_Plant	DNA virus	Solanum	0.635106200941652	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	986
Tomato yellow leaf deformation dwarf virus :Tomato yellow leaf deformation dwarf virus:ssDNA(+/-):Solanum lycopersicum:GCF_018587685.2	eudicotyledons_Plant	DNA virus	Solanum	0.618183255715457	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1299
Tomato yellow margin leaf curl virus :Tomato yellow margin leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_000843525.4	eudicotyledons_Plant	DNA virus	Solanum	0.657309884989087	Solanum_lycopersicum.SL3.0	0.6674051	1348
Tomato yellow mottle virus :Tomato yellow mottle virus:ssDNA(+/-):Solanum lycopersicum:GCF_000904935.1	eudicotyledons_Plant	DNA virus	Solanum	0.628502682432361	Solanum_lycopersicum.SL3.0	0.6674051	1349
Tomato yellow mottle-associated virus :Cytorhabdovirus lycopersici:ssRNA(-):Solanum lycopersicum:GCF_002116055.1	eudicotyledons_Plant	RNA virus	Solanum	0.615763722078872	Solanum_lycopersicum.SL3.0	0.6674051	3485
Tomato yellow ring virus :Orthotospovirus tomatanuli:ssRNA(+/-):Solanum lycopersicum:GCF_013086795.1	eudicotyledons_Plant	RNA virus	Solanum	0.663785289676168	Solanum_lycopersicum.SL3.0	0.6674051	4438
Tomato yellow spot virus :Tomato yellow spot virus:ssDNA(+/-)::GCF_000865405.1	eudicotyledons_Plant	DNA virus	Solanum	0.614562340279985	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1284
Tropical soda apple mosaic virus :Tropical soda apple mosaic virus:ssRNA(+):Solanum viarum:GCF_001654245.1	eudicotyledons_Plant	RNA virus	Solanum	0.63438863654283	Solanum_lycopersicum.SL3.0	0.6674051	2877
Varicosavirus lactucae :Varicosavirus lactucae:ssRNA(-)::GCF_000881815.1	eudicotyledons_Plant	RNA virus	Solanum	0.647208847764969	Solanum_lycopersicum.SL3.0	0.6674051	3158
Watermelon bud necrosis virus :Orthotospovirus citrullonecrosis:ssRNA(+/-):Citrullus lanatus:GCF_002816095.1	eudicotyledons_Plant	RNA virus	Solanum	0.66147772167743	Solanum_lycopersicum.SL3.0	0.6674051	4411
Watermelon chlorotic stunt virus :Watermelon chlorotic stunt virus:ssDNA(+/-):Citrullus lanatus subsp. vulgaris:GCF_000837565.1	eudicotyledons_Plant	DNA virus	Solanum	0.592936382750482	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	1467
Watermelon mosaic virus :Watermelon mosaic virus:ssRNA(+)::GCF_000856625.1	eudicotyledons_Plant	RNA virus	Solanum	0.651299717490129	Solanum_lycopersicum.SL3.0	0.6674051	2895
Wheat dwarf India virus :Wheat dwarf India virus:ssDNA(+/-):Triticum aestivum:GCF_000894555.1	eudicotyledons_Plant	DNA virus	Solanum	0.647693006282712	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	901
Wild potato mosaic virus :Wild potato mosaic virus:ssRNA(+)::GCF_000863445.1	eudicotyledons_Plant	RNA virus	Solanum	0.643964997736011	Solanum_lycopersicum.SL3.0	0.6674051	2766
Wild tomato mosaic virus :Wild tomato mosaic virus:ssRNA(+):Solanum torvum:GCF_000871025.1	eudicotyledons_Plant	RNA virus	Solanum	0.657626600354113	Solanum_lycopersicum.SL3.0	0.6674051	2758
Yellow tailflower mild mottle virus :Yellow tailflower mild mottle virus:ssRNA(+):Anthocercis littorea:GCF_000912435.1	eudicotyledons_Plant	RNA virus	Solanum	0.646133302993809	Solanum_lycopersicum.SL3.0	0.6674051	2881
Zucchini yellow mosaic virus :Zucchini yellow mosaic virus:ssRNA(+):Luffa aegyptiaca:GCF_000861645.1	eudicotyledons_Plant	RNA virus	Solanum	0.634038266609355	Solanum_tuberosum_rh8903916.ASM1418947v1	0.6680326	2782
Borna disease virus 1 :Orthobornavirus bornaense:ssRNA(-):Equus:GCF_002366305.1	fish	RNA virus	Sorex	0.533622297963174	Sorex_araneus.COMMON_SHREW1	0.6131691	2631
Kenkeme virus :Orthohantavirus kenkemeense:ssRNA(-):Sorex roboratus:GCF_002146025.1	fish	RNA virus	Sorex	0.45127984983708	Sorex_araneus.COMMON_SHREW1	0.6131691	3311
Lena virus :Mobatvirus lenaense:ssRNA(-):Sorex caecutiens:GCF_018596435.1	fish	RNA virus	Sorex	0.488190315033966	Sorex_araneus.COMMON_SHREW1	0.6131691	3347
Orthohantavirus asikkalaense :Orthohantavirus asikkalaense:ssRNA(-):Sorex minutus:GCF_002815935.1	fish	RNA virus	Sorex	0.474062911165433	Sorex_araneus.COMMON_SHREW1	0.6131691	1410
Orthohantavirus dobravaense :Orthohantavirus dobravaense:ssRNA(-):Apodemus flavicollis:GCF_000863045.1	fish	RNA virus	Sorex	0.471081589950092	Sorex_araneus.COMMON_SHREW1	0.6131691	3309
Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1	fish	RNA virus	Sorex	0.469452808368489	Sorex_araneus.COMMON_SHREW1	0.6131691	3294
Rodent bocavirus :Rodent bocavirus:ssDNA(+/-):Necromys lasiurus:GCF_029884095.1	fish	DNA virus	Sorex	0.473070457620274	Sorex_araneus.COMMON_SHREW1	0.6131691	1406
Rotavirus A :Rotavirus A:dsRNA::GCF_000880735.1	fish	RNA virus	Sorex	0.423260751221938	Sorex_araneus.COMMON_SHREW1	0.6131691	5178
Shrew coronavirus :Shrew coronavirus:ssRNA(+):Sorex araneus:GCF_012271625.1	fish	RNA virus	Sorex	0.459689662560837	Sorex_araneus.COMMON_SHREW1	0.6131691	7616
Sorex minutus polyomavirus 1 :Alphapolyomavirus sominutus:dsDNA:Sorex minutus:GCF_004788475.1	fish	DNA virus	Sorex	0.448844508651399	Sorex_araneus.COMMON_SHREW1	0.6131691	1590
Barley yellow dwarf virus PAV :Luteovirus pavhordei:ssRNA(+)::GCF_000859045.1	Liliopsida_Plant	RNA virus	Sorghum	0.48564508198837	Sorghum_bicolor.Sorghum_bicolor_NCBIv3	0.5805554	2121
Grapevine fanleaf virus :Nepovirus foliumflabelli:ssRNA(+)::GCF_000860305.1	Liliopsida_Plant	RNA virus	Sorghum	0.454716026613298	Sorghum_bicolor.Sorghum_bicolor_NCBIv3	0.5805554	3092
Iranian johnsongrass mosaic virus :Zea mosaic virus:ssRNA(+):Sorghum halepense:GCF_000897875.1	Liliopsida_Plant	RNA virus	Sorghum	0.379491859407078	Sorghum_bicolor.Sorghum_bicolor_NCBIv3	0.5805554	2739
Johnsongrass chlorotic stripe mosaic virus :Aureusvirus sorghi:ssRNA(+)::GCF_000853605.1	Liliopsida_Plant	RNA virus	Sorghum	0.524199558008993	Sorghum_bicolor.Sorghum_bicolor_NCBIv3	0.5805554	1631
